,id,brand,model,variant,price,address,description,Modelår,1. registrering,Kilometertal,Drivmiddel,Brændstofforbrug,CO2 udledning,Euronorm,Periodisk afgift,Ydelse,Acceleration,Tophastighed,Geartype,Antal gear,Trækvægt,Farve,Nypris,Kategori,Type,Vægt,Bredde,Længde,Højde,Lasteevne,Max. trækvægt m/bremse,Trækhjul,Cylindre,ABS-bremser,ESP,Airbags,Tankkapacitet,Døre,Fartpilot,Aircondition,Højdejust. førersæde,Alufælge,Læderrat,Antispin,Navigation,AUX tilslutning,Parkeringssensor (bag),Bluetooth,Service ok,Isofix,Musikstreaming via bluetooth,Armlæn,Sædevarme,Servo,Rækkevidde,Batterikapacitet,Energiforbrug,"Elruder, 4x",Elsidespejle,Android auto,Elsidespejle m. varme,Infocenter,Apple carplay,Automatgear,Kørecomputer,"Sædebetræk, stof",Produceret,Centrallås fjernb.,Splitbagsæde,Elruder,Startspærre,LED Kørelys,Automatisk lys,Anhængertræk,Bakkamera,Auto. start/stop,Alarm,Tågelygter,Elsæder,Tagræling,USB tilslutning,Klimaanlæg,Auto. nødbremse,Kunstlæder,Kurvelys,Brugtbilsattest,Centrallås,Parkeringssensor (for),Nøglefri betjening,DAB radio,Regnsensor,Parkeringssensor,Højdejust. forsæde,"Anhængertræk, aftagl.",DAB+ Radio,"Sædebetræk, dellæder",Fuld LED forlygter,Dæktryksmåler,3 individuelle sæder i bag,LED forlygter,Tonede ruder,Digitalt cockpit,"Sædebetræk, læder",CD afspiller,Lygtevasker
290,https://www.bilbasen.dk/brugt/bil/dacia/duster/16-16v-family-edition-5d/5579084,Dacia,Duster,"1,6 16V Family Edition 5d",99.900 kr.,"Teknikvej 1, 4200 Slagelse","Klar til levering l Finansiering med 0 kr. i udbetaling 🟡Highlight af udstyr:⭐ LEVERES NYSYNET⭐ TRÆK 1.500KG⭐ AIRCONDITION ⭐ SÆDEVARME ⭐ USB/AUX16"" alufælge, airc., c.lås, fjernb. c.lås, kørecomputer, startspærre, sædevarme, højdejust. førersæde, el-ruder, automatisk start/stop, cd/radio, håndfrit til mobil, bluetooth, usb tilslutning, aux tilslutning, isofix, bagagerumsdækken, kopholder, stofindtræk, splitbagsæde, læderrat, lygtevasker, airbag, abs, servo, tagræling, ikke ryger, nysynet, lev. nysynet, træk - 15,6 KM PR/L - 1.300,- KR HALVÅRLIGT I AFGIFT.✅ Attraktiv finansiering, med og uden udbetaling✅ Over 700 gode brugte biler på lager – tre afdelinger i Køge, Slagelse og Århus✅ Vi tager gerne din brugte bil i bytte Vi glæder os til at byde dig velkommen hos MP Biler i Køge, Slagelse og Århus.✅ ÅBNINGSTIDER: MAN - FRE 09-17:00 LØR & SØN 10:30-16 TLF: 21 99 07 05 - 21 99 07 04.. Der tages forbehold for indtastnings- og beregningsfejl.",2016,12/2016,89.000 km,Benzin,"(NEDC) 15,6 km/l",145 g/km,6,2.780 kr. / år,115 hk/148 nm,"11,8 sek.",165 km/t,Manuel,5,1.500 kg,Hvid,164.200 kr.,Personbil,CUV,1.246 kg,182 cm,432 cm,163 cm,451 kg,1.500 kg,Forhjulstræk,4,ABS-bremser,Ja,4,50 l,5,,Aircondition,,Alufælge,Læderrat,,,AUX tilslutning,,,,Isofix,,,Sædevarme,,,,,,,,,,,,Kørecomputer,"Sædebetræk, stof",,,,,,,,Anhængertræk,,Auto. start/stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lygtevasker
291,https://www.bilbasen.dk/brugt/bil/dacia/spring/comfort-5d/5578961,Dacia,Spring,Comfort+ 5d,139.900 kr.,"Midtbyvej 26, 6893 Hemmet","Fjernb. c.lås, Parkeringssensor (bag), Fartpilot, Startspærre, El-ruder, El-spejle, Bakkamera, Navigation, Håndfrit til mobil, Bluetooth, Isofix, Bagagerumsdækken, Automatisk lys, Indfarvede kofangere, Tagræling, USB tilslutning, AUX tilslutning, Airbag, ABS, Servo, Aut., Airc.",2022,1/2022,65 km,El,,,,740 kr. / år,44 hk/125 nm,"19,1 sek.",125 km/t,,,-,Hvid,160.810 kr.,Personbil,SUV,912 kg,162 cm,373 cm,148 cm,388 kg,-,-,,ABS-bremser,Ja,6,,5,Fartpilot,Aircondition,,,,,Navigation,AUX tilslutning,Parkeringssensor (bag),,,Isofix,,,,Servo,(WLTP) 230 km,"27,6 kWh",139 Wh/km,,Elsidespejle,,,,,Automatgear,,,,,,,,,Automatisk lys,,Bakkamera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,https://www.bilbasen.dk/brugt/bil/dacia/spring/comfort-5d/5573926,Dacia,Spring,Comfort+ 5d,149.800 kr.,"Pedersborg Torv 9, 4180 Sorø","Navigation, 7"" touchskærms radio m. Apple CarPlay/Android Auto og DAB,  Aircondition, Kunstlæder sæder, Bluetooth håndfri telefoni og audio streaming, bakkamera m. parkerings assitance bag, fjernb. c.lås, kørecomputer, infocenter, startspærre, 4x el-ruder, el-spejle, fartbegrænser, multifunktionsrat, usb tilslutning, aux tilslutning, kopholder, LED kørelys, airbags, esp, servo, abs, antispin, dæktryksmåler, isofix, forsæde passagerairbag frakoblings knap, nedfældelig bagsæderyg. reservehjul og donkraftsæt. Ladekabel til Wallbox/ladestander. 30kW DC lader (0-80% opladning på 50 min) indbygget.3 års fabriksgaranti fra ny - op til 100.000 km.8 års batterigaranti fra ny - op til 120.00 km. Står som fabriksny bil!Vi har samarbejde med bl.a Ok og Clever og tilbyder forskellige oplade løsninger, samt attraktiv finansiering med & uden udbetaling, og forsikring.",2022,1/2022,90 km,El,,,,740 kr. / år,44 hk/125 nm,"19,1 sek.",125 km/t,,,-,Hvid,160.810 kr.,Personbil,SUV,912 kg,162 cm,373 cm,148 cm,388 kg,-,-,,ABS-bremser,Ja,6,,5,,,,,,Antispin,,AUX tilslutning,,,,Isofix,,,,Servo,(WLTP) 230 km,"27,6 kWh",139 Wh/km,,Elsidespejle,,,Infocenter,,Automatgear,Kørecomputer,,,Centrallås fjernb.,,,Startspærre,,,,Bakkamera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,https://www.bilbasen.dk/brugt/bil/dacia/sandero/15-dci-75-ambiance-5d/5573145,Dacia,Sandero,"1,5 dCi 75 Ambiance 5d",89.900 kr.,"Spedalsø 33 - 35, 8700 Horsens","OBS OBS OBS Vi er i forårshumør og kører derfor vanvittige skarpe tilbud på udvalgte biler. Denne Dacia er nu netop sat ned med 5000 kroner. Tilbuddet er gældende denne uge. Dacia Sandero 1,5 dCi 75 Ambiance 5d, her for du en mellem størelse bil med god instigning  samt i ekstraordinær god stand! Utrolig pæn og velpasset bil som har kørt et unikt lavt kilometer tal, oveni  dette for du en rigtig fin brændstofsøkonomi !Gode grunde til at købe netop denne bil! - Uhørt lavt kilometertal ✅ - Mulighed for montering af anhængertræk/ 1100 kg ✅ - 1 ejers bil  ✅ Særligt udstyr: * Flot sølv metallak * Sædevarme * Håndfri betjentning af mobiltelefon * Tidligere undervognsbehandlet* Højde justbar føresæde* EL-ruder i for * Aux + USB* Bluetooth* IsofixYderligere:c.lås, fjernb. c.lås, infocenter, startspærre, højdejust. forsæder, el-ruder, cd/radio, håndfrit til mobil, isofix, kopholder, stofindtræk, abs, esp, antispin, servo, ikke ryger, 1 ejer, tidligere undervognsbehandlet✅ Attraktiv finansiering, med og uden udbetaling.  Alle vores biler kan finansieres til fordelagtige rentesatser og både med 0 kr. i udbetaling🚘 Vi tager naturligvis din nuværende bil i bytte.📞 Ring -  eller send os en mail for nærmer info !",2016,4/2016,16.000 km,Diesel,"(NEDC) 28,6 km/l",-,-,1.480 kr. / år,75 hk/200 nm,"14,6 sek.",164 km/t,Manuel,5,1.100 kg,Sølvmetal,121.197 kr.,Personbil,Halvkombi,1.108 kg,173 cm,406 cm,152 cm,392 kg,1.100 kg,Forhjulstræk,4,ABS-bremser,Ja,4,50 l,5,,,,,,Antispin,,,,,,Isofix,,,,Servo,,,,,,,,Infocenter,,,,"Sædebetræk, stof",,Centrallås fjernb.,,Elruder,Startspærre,,,,,,,,,,,,,,,,Centrallås,,,,,,,,,,,,,,,,,,
294,https://www.bilbasen.dk/brugt/bil/dacia/logan-stepway/09-tce-90-mcv-5d/5565667,Dacia,Logan Stepway,"0,9 TCe 90 MCV 5d",109.900 kr.,"Midtbyvej 26, 6893 Hemmet","Parkeringssensor (bag), Fartpilot, Kørecomputer, Startspærre, Udv. temp. måler, Sædevarme, Højdejust. førersæde, 4x el-ruder, El-spejle, CD/radio, Navigation, Multifunktionsrat, Bluetooth, Isofix, Kopholder, Stofindtræk, Splitbagsæde, Tågelygter, Indfarvede kofangere, Tagræling, Lev. nysynet, Service ok, 4 airbags, ABS, ESP, Servo, Airc.. TRYGHED VED DENNE BIL!. Denne bil leveres med 12 mdr. 100 % Autotjek. Inkl. brugtbilsattest via synshal på 46 punkter! Kilometer garanti - Garanti mod restgæld!Attraktiv finansiering med 0kr eller 20% udbetaling via Accept Auto, AL Finans, Nordania Finans og Resurs Bank.Mulighed for tilkøb af Cargarantie – ekstra forsikring, Hør mere i butikken eller læs på https://www.cargarantie.info/dk/vergleich/index.htmlBemærk - Vi tager gerne din brugte bil i bytte!Se ALLE vores biler på www.borkautoservice.dkForbehold for taste fejl!",2018,12/2017,95.000 km,Benzin,"(NEDC) 19,6 km/l",115 g/km,-,1.960 kr. / år,90 hk/140 nm,"12,4 sek.",170 km/t,Manuel,5,1.110 kg,Blåmetal,155.285 kr.,Personbil,St.car,1.165 kg,172 cm,453 cm,155 cm,455 kg,1.110 kg,Forhjulstræk,3,ABS-bremser,Ja,4,50 l,5,,Aircondition,,,,Antispin,Navigation,,Parkeringssensor (bag),Bluetooth,Service ok,,,,Sædevarme,Servo,,,,"Elruder, 4x",Elsidespejle,,,,,,,"Sædebetræk, stof",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,https://www.bilbasen.dk/brugt/bil/dacia/logan/09-tce-90-family-mcv-easy-r-5d/5563369,Dacia,Logan,"0,9 TCe 90 Family MCV Easy-R 5d",94.900 kr.,"Grundtvigsvej 76, 9900 Frederikshavn","AUTOMAT GEARTågeforlygter, 3 justerbare nakkestøtter, Passagerairbag, ABS-bremser, ESP med ASR, Nødbremseassistance, Selealarmer (2), Trepunktsseler bag, 3. bremselys, Isofixbeslag, Førerairbag, Sideairbags (til beskyttelse af både hoved og brystkasse), El-ruder for, Fjernbetjent centrallås, Nakkestøtter ved alle sæder, sædevarme, Dækreparationssæt, 15"" stålfælge, Adaptiv førerairbag, Radio/CD/MP3/Bluetooth (4x15W), Cruise control, Indfarvede fenderlister, Tag-rails, Aircondition, Højdejusterbart førersæde, KørecomputBilen er superflot og med helt nye dæk",2016,3/2016,98.000 km,Benzin,"(NEDC) 20,4 km/l",110 g/km,6,740 kr. / år,90 hk/140 nm,"11,0 sek.",175 km/t,Automatisk,5,1.110 kg,Hvid,141.200 kr.,Personbil,St.car,1.148 kg,172 cm,449 cm,155 cm,437 kg,1.110 kg,Forhjulstræk,3,ABS-bremser,Ja,-,50 l,5,,,,,,,,,,,,,,,,,,,,,,,,,,Automatgear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,https://www.bilbasen.dk/brugt/bil/dacia/sandero/10-tce-90-comfort-5d/5562934,Dacia,Sandero,"1,0 TCe 90 Comfort 5d",154.885 kr.,"Vestergade 48, 9690 Fjerritslev","Dacia Sandero TCe 90 Comfort16"" alufælge, airc., fjernb. c.lås, fartpilot, kørecomputer, infocenter, startspærre, udv. temp. måler, regnsensor, sædevarme, højdejust. førersæde, 4x el-ruder, el-spejle m/varme, bakkamera, parkeringssensor (bag), parkeringssensor (for), blindvinkelsassistent, automatisk start/stop, dæktryksmåler, dab+ radio, multifunktionsrat, håndfrit til mobil, bluetooth, musikstreaming via bluetooth, android auto, apple carplay, usb tilslutning, armlæn, isofix, bagagerumsdækken, kopholder, stofindtræk, splitbagsæde, læderrat, tågelygter, led kørelys, led nærlys, 4 airbags, abs, antispin, esp, servo, automatisk nødbremsesystem, tonede ruder.Bilen kan stå i Løgstør/Fjerritslev - Ring inden du kigger forbi, så du ikke kører forgæves.Bilen kan finansieres med og uden udbetaling.Vogn 801536",2022,-/-,(ny bil),Benzin,"(WLTP) 189,0 km/l",120 g/km,-,-,90 hk/160 nm,"11,7 sek.",178 km/t,Manuel,6,1.100 kg,Sølvmetal,162.311 kr.,Personbil,Halvkombi,1.027 kg,185 cm,409 cm,150 cm,511 kg,1.100 kg,Forhjulstræk,3,ABS-bremser,Ja,4,50 l,5,,Aircondition,Højdejust. førersæde,Alufælge,Læderrat,Antispin,,,,,,Isofix,,,,,,,,,,Android auto,,Infocenter,Apple carplay,,Kørecomputer,,,,,,,LED Kørelys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,https://www.bilbasen.dk/brugt/bil/dacia/duster/15-dci-109-laureate-edc-5d/5691636,Dacia,Duster,"1,5 dCi 109 Laureate EDC 5d",129.900 kr.,"Bredskiftevej 2, 8210 Aarhus V","Klar til levering l Finansiering med 0 kr. i udbetaling 🟡 Flot og velholdt. Bilen leveres ny serviceret, nysynet og topklargjort. En økonomisk bil med en grøn ejerafgift på 2490,-KR og som er opgivet til at køre 22,2 km/l. Highlight af udstyr: ⭐ AUTOMATGEAR ⭐ 16´ALUFÆLGE⭐ NAVIGATION⭐ FARTPILOT⭐ SKILTGENKENDELSE⭐ TRÆKKROG TIL 1500 KG⭐ TANDREM SKIFTET V.119.XXXKM⭐ ARMLÆN⭐ TIDLIGERE UNDERVOGNHANDLETAUTOMATGEAR, 16"" alufælge, airc., alarm, fjernb. c.lås, fartpilot, kørecomputer, infocenter, startspærre, udv. temp. måler, regnsensor, sædevarme, højdejust. førersæde, 4x el-ruder, el-spejle, automatisk start/stop, dæktryksmåler, skiltegenkendelse, cd/radio, navigation, multifunktionsrat, håndfrit til mobil, bluetooth, musikstreaming via bluetooth, usb tilslutning, aux tilslutning, armlæn, isofix, bagagerumsdækken, kopholder, stofindtræk, splitbagsæde, læderrat, tågelygter, airbag, abs, antispin, esp, servo, tagræling, ikke ryger, nysynet, træk, tidligere undervognsbehandletNYSYNET, 1 ejer, lev. nysynet, service ok.✅ Attraktiv finansiering, med og uden udbetaling ✅ Alle biler leveres nysynet, serviceret og topklargjort fra eget værksted✅ Over 700 gode brugte biler på lager – tre afdelinger i Køge, Slagelse og Århus ✅ Vi tager gerne din brugte bil i bytte Vi glæder os til at byde dig velkommen hos MP Biler i Køge, Slagelse og Århus. ÅBNINGSTIDER: MAN - FRE 10-17:30 LØR 11-16 SØN 11-16 TLF: +45 71 99 11 04 Der tages forbehold for indtastnings- og beregningsfejl.,",2017,12/2017,173.000 km,Diesel,"(NEDC) 22,2 km/l",116 g/km,6,5.100 kr. / år,109 hk/250 nm,"11,9 sek.",169 km/t,Automatisk,6,1.500 kg,Koksmetal,208.990 kr.,Personbil,CUV,1.349 kg,182 cm,432 cm,163 cm,446 kg,1.500 kg,Forhjulstræk,4,ABS-bremser,Ja,4,50 l,5,,Aircondition,,Alufælge,Læderrat,Antispin,Navigation,,,,,Isofix,Musikstreaming via bluetooth,,,,,,,,,,,Infocenter,,,Kørecomputer,,,,,,,,,Anhængertræk,,,Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,https://www.bilbasen.dk/brugt/bil/dacia/duster/12-tce-125-laureate-5d/5691417,Dacia,Duster,"1,2 TCe 125 Laureate 5d",99.900 kr.,"Bredskiftevej 2, 8210 Aarhus V","Klar til levering l Finansiering med 0 kr. i udbetaling 🟡 Flot og velholdt. Bilen leveres ny serviceret, nysynet og topklargjort. En økonomisk bil med en grøn ejerafgift på 1.300 ,-KR og som er opgivet til at køre 15,9km/l. Highlight af udstyr: ⭐ HELT NYE DÆK PÅ 16"" alufælge⭐ NYSYNET⭐ AJOURFØRT SERVICEBOG⭐ TRÆKKROG⭐ NAVIGATION,⭐ AIRCONDITION⭐ 1 EJERog mere. HELT NYE DÆK PÅ 16"" alufælge - NYSYNET - AJOURFØRT SERVICEBOG - TRÆKKROG - NAVIGATION, AIRCONDITION, fjernb. c.lås, fartpilot, startspærre, sædevarme, højdejust. førersæde, 4x el-ruder, el-spejle, parkeringssensor (bag), automatisk start/stop, dæktryksmåler, cd/radio, navigation, multifunktionsrat, håndfrit til mobil, bluetooth, usb tilslutning, aux tilslutning, isofix, bagagerumsdækken, kopholder, stofindtræk, splitbagsæde, tågelygter, 6 airbags, abs, antispin, esp, servo, tagræling, 1 ejer, ikke ryger, nysynet, lev. nysynet, service ok, træk, 15,9 KM PR/L. PÆN & VELHOLDT MED GOD INDSTIGNING.✅ Attraktiv finansiering, med og uden udbetaling ✅ Alle biler leveres nysynet, serviceret og topklargjort fra eget værksted✅ Over 700 gode brugte biler på lager – tre afdelinger i Køge, Slagelse og Århus ✅ Vi tager gerne din brugte bil i bytte Vi glæder os til at byde dig velkommen hos MP Biler i Køge, Slagelse og Århus. ÅBNINGSTIDER: MAN - FRE 10-17:30 LØR 11-16 SØN 11-16 TLF: +45 71 99 11 04 Der tages forbehold for indtastnings- og beregningsfejl.,",2014,3/2014,109.000 km,Benzin,"(NEDC) 15,9 km/l",145 g/km,5,2.780 kr. / år,125 hk/205 nm,"10,4 sek.",175 km/t,Manuel,6,1.400 kg,Hvidmetal,184.990 kr.,Personbil,CUV,1.177 kg,182 cm,432 cm,163 cm,575 kg,1.400 kg,Forhjulstræk,4,ABS-bremser,Ja,4,50 l,5,,Aircondition,,Alufælge,Læderrat,Antispin,Navigation,,Parkeringssensor (bag),,,Isofix,,,,,,,,,,,,Infocenter,,,,"Sædebetræk, stof",,,,,,,,Anhængertræk,,Auto. start/stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,https://www.bilbasen.dk/brugt/bil/dacia/logan/09-tce-90-laureate-mcv-5d/5558076,Dacia,Logan,"0,9 TCe 90 Laureate MCV 5d",49.900 kr.,"Slagelsevej 65, 4700 Næstved","SKAL VI HANDLE? Kom og få et godt tilbud på din gamle bil og tillige ET STÆRKT FINANSIERINGSTILBUD!.. !! Vi er klar online og på tlf. 5578 3401 !!AFHENTNINGSTILBUD!-BILEN HAR EN DEL RIDSER OG SKRÆMMER, DERFOR DEN LAVE PRIS!BILEN SÆLGES ENGROS SOM AFHENTNING, UDEN GARANTI ELLER REKLAMATIONSRET...Køb denne RUMMELIGE FAMILIE BIL for KUN kr. 795,- pr. måned med KUN kr. 4.995,- i udbetaling!...*20,0 KILOMETER PR: LITER* AIRCONDITION* STORT BAGAGERUM* SÆDEVARME* LAV VÆGTAFGIFT* NYSYNET JULI 202290 HK - 5 gear - HELE 20,0 kilometer pr. liter, AIRCONDITION, tonede ruder, EL-RUDER, el-spejle, SÆDEVARME, Dacia lydpakke, servo, fjernb. c-lås, KUN KR. 340,- I HALVÅRLIG GRØN AFGIFT, udv. temp. måler, mørkt stofindtræk,  TÅGELYGTER, kopholder, bagagerumsdækken, ISOFIX, hvide blink, indfarvede kofangere, 4 airbags, ABS, startspærre, ikke ryger,  nysynet. Bilen kører 20,0 kilometer pr. liter.En RUMMELIG familiebil til en SKARP PRIS! Kom til Næstved og gør en god handel!...Prisen er excl. Nummerplader kr. 1.500,-.ATTRAKTIV FINANSIERING MED & UDEN UDBETALING TILBYDES. EKS: UDBETALING KR. 4.995,- - MD. YDELSE KR. 795,-..Husk... vi tager naturligvis din gamle bil i bytte uanset alder og stand. Der tages forbehold for tastefejl og fejl i udstyrsdata.Vi har åben: Mandag - Fredag kl. 8.00 - 17.30, Lørdag efter aftale - Søndag kl. 11.00 - 15.00. Kontakt salgsafdelingen direkte på tlf. 5578 3401...",2014,4/2014,122.000 km,Benzin,"(NEDC) 20,0 km/l",116 g/km,5,740 kr. / år,90 hk/135 nm,"11,1 sek.",175 km/t,Manuel,5,1.150 kg,Sortmetal,136.990 kr.,Personbil,St.car,1.013 kg,172 cm,449 cm,155 cm,607 kg,1.150 kg,Forhjulstræk,3,Ja,Ja,4,50 l,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,https://www.bilbasen.dk/brugt/bil/dacia/duster/10-tce-90-prestige-5d/5678476,Dacia,Duster,"1,0 TCe 90 Prestige 5d",199.900 kr.,"Bilbyen 2, 4300 Holbæk","17"" alufælge, fuldaut. klima, el-spejle m/varme, parkeringssensor (bag), dab+ radio, nøglefri betjening, fartpilot, infocenter, startspærre, udv. temp. måler, sædevarme, højdejust. førersæde, 4x el-ruder, splitbagsæde, læderrat, kopholder, bagagerumsdækken, isofix, armlæn, usb tilslutning, apple carplay, android auto, bluetooth, navigation, tågelygter, automatisk lys, led kørelys, 6 airbags, abs, antispin, esp, servo, blindvinkelsassistent, tagræling, mørktonede ruder i bag, bakkamera, UNDGÅ OG KØRE FORGÆVES RING FOR FREMVISNING,  for mere info kontakt Lars Gotfredsen på tlf.  59 48 06 15 eller lg@bin2bil.dk",2021,12/2021,12.000 km,Benzin,"(NEDC) 19,5 km/l",140 g/km,-,1.280 kr. / år,90 hk/160 nm,"13,1 sek.",166 km/t,Manuel,6,1.500 kg,Hvid,186.412 kr.,Personbil,CUV,1.200 kg,180 cm,434 cm,169 cm,534 kg,1.500 kg,Forhjulstræk,3,Ja,Ja,6,50 l,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,https://www.bilbasen.dk/brugt/bil/dacia/duster/10-tce-90-essential-5d/5687998,Dacia,Duster,"1,0 TCe 90 Essential 5d",174.900 kr.,"Bilbyen 2, 4300 Holbæk","Aircondition, Bluetooth, DAB+ radio, Elruder for, Fartpilot, Fjernbetjent centrallås, Servo, Sædevarme for, Tagræling, Parkeringssensor bag, Bagagerumsdækken, Justerbart rat, Kopholder, Splitbagsæde, Stofindtræk, 6 Airbags, Antispin, Dæktrykssensor, ESP, Isofix, Lyssensor, Startspærre,  for mere info kontakt Lars Gotfredsen på tlf 59 48 06 15 eller lg@bin2bil.dk",2021,6/2022,5.000 km,Benzin,"(NEDC) 16,1 km/l",140 g/km,-,1.280 kr. / år,90 hk/160 nm,"13,1 sek.",166 km/t,Manuel,6,1.500 kg,Hvid,170.809 kr.,Personbil,CUV,1.200 kg,180 cm,434 cm,169 cm,534 kg,1.500 kg,Forhjulstræk,3,Ja,Ja,6,50 l,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,https://www.bilbasen.dk/brugt/bil/dacia/duster/10-tce-90-essential-5d/5688001,Dacia,Duster,"1,0 TCe 90 Essential 5d",178.888 kr.,"Bilbyen 2, 4300 Holbæk",for mere info kontakt Lars Gotfredsen på tlf 59 48 06 15 eller lg@bin2bil.dk,2021,6/2022,5.000 km,Benzin,"(NEDC) 16,1 km/l",140 g/km,-,1.280 kr. / år,90 hk/160 nm,"13,1 sek.",166 km/t,Manuel,6,1.500 kg,Sølvmetal,170.809 kr.,Personbil,CUV,1.200 kg,180 cm,434 cm,169 cm,534 kg,1.500 kg,Forhjulstræk,3,Ja,Ja,6,50 l,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,https://www.bilbasen.dk/brugt/bil/dacia/duster/15-dci-109-laureate-5d/5556165,Dacia,Duster,"1,5 dCi 109 Laureate 5d",79.900 kr.,"Bistrupvej 182, 3460 Birkerød","En pæn og velholdt bil, med alle service udført på Aut. Dacia/Renault værksted !!   Synsfrit Træk 1.400 KG. 16"" alufælge m/ helårsdæk, aircondition, fjernb. c.lås, fartpilot, kørecomputer, infocenter, startspærre, sædevarme, højdejust. førersæde, 4x el-ruder, el-spejle, parkeringssensor (bag), navigation, usb tilslutning, isofix, bagagerumsdækken, tågelygter, abs, servo, tagræling, tonede ruder, mørktonede ruder i bag, 1 ejer, ikke ryger, service ok, træk, diesel partikel filter, Tågeforlygter, Passagerairbag, ESP med ASR, Selealarmer (2), 3. bremselys, Isofixbeslag, Førerairbag, Sideairbags (til beskyttelse af både hoved og brystkasse), Nakkestøtter ved alle sæder, Radio/CD/MP3/Bluetooth (4x15W), Udendørstemperaturmåler, Højdejusterbare sikkerhedsseler for, Højdejusterbart rat.",2014,2/2015,151.000 km,Diesel,"(NEDC) 20,8 km/l",127 g/km,5,4.560 kr. / år,109 hk/240 nm,"12,2 sek.",169 km/t,Manuel,6,1.400 kg,Sortmetal,184.993 kr.,Personbil,CUV,1.180 kg,182 cm,432 cm,163 cm,605 kg,1.400 kg,Forhjulstræk,4,ABS-bremser,Ja,4,50 l,5,,Aircondition,,Alufælge,,Antispin,Navigation,,Parkeringssensor (bag),,Service ok,,,,Sædevarme,Servo,,,,,,,,,,,Kørecomputer,,,Centrallås fjernb.,,,,,,Anhængertræk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,https://www.bilbasen.dk/brugt/bil/dacia/spring/comfort-5d/5554154,Dacia,Spring,Comfort+ 5d,142.800 kr.,"Hedegårdvej 8, 7361 Ejstrupholm","HIGHLIGTHS:✔️ Ren elbil med 27,4 kWh batteri, med en rækkevide på op til 230 km WLTP ( oplyst af Dacia) ✔️ Comfort Plus model i Kaolin hvid   ✔️ Sæder i læderlook ✔️ Aircon ✔️ Navigation og DAB radio ✔️ App-Connect til Apple Carplay og Android Auto✔️ USB / AUX samt Bluetooth✔️ Fartbegrænser✔️ El-Ruder og el-spejle aut., airc., fjernb. c.lås, kørecomputer, infocenter, startspærre, udv. temp. måler, 4x el-ruder, el-spejle, bakkamera, parkeringssensor (bag), dæktryksmåler, dab radio, navigation, håndfrit til mobil, bluetooth, android auto, apple carplay, usb tilslutning, aux tilslutning, isofix, bagagerumsdækken, kopholder, kunstlæder, splitbagsæde, automatisk lys, led kørelys, airbag, abs, antispin, esp, servo, tagræling, 1 ejer, ikke ryger✔️ÅBNINGSTIDER: ✔️Man-fredag.  9-17 ✔️Søndag: 10-15Køb din bil hos os – så er du i trygge hænder!✔️ Landsdækkende CarPeople service✔️ Mulighed for Europadækkende CarGarantie ✔️ Mulighed for serviceaftale fra 99 kr./md✔️ Attraktiv Finansiering med og uden udbetaling✔️ Nummerpladeoperatør – få eventuelt bilen med det samme ✔️ Medlem af AutoBranchen Danmark og Ankenævn for biler✔️ Vi laver gerne en videogennemgang med dig. Vi er klar på telefon og mail – kontakt os, så finder vi sammen tiden til en prøvekørsel!✔️Vi tager forbehold for tastefejl og bildata oplyst af fabrik/importør.",2021,1/2022,50 km,El,,,,740 kr. / år,44 hk/125 nm,"19,1 sek.",125 km/t,,,-,Hvid,138.310 kr.,Personbil,SUV,912 kg,162 cm,373 cm,148 cm,388 kg,-,-,,ABS-bremser,Ja,6,,5,,Aircondition,,,,Antispin,,,,,,Isofix,,,,,(WLTP) 230 km,"27,6 kWh",139 Wh/km,,Elsidespejle,Android auto,,Infocenter,Apple carplay,Automatgear,Kørecomputer,,,,,,,LED Kørelys,,,,,,,,,,,,Kunstlæder,,,,,,,,,,,,,,,,,,,,,
